Summary at end of file
----------------------------------------------------------------------
Bucket	Keys
52938	ROBITAILLE
52939	HIRSHBERG
52940	EMPTY
52941	EMPTY
52942	EMPTY
52943	EMPTY
52944	CAPALONGAN
52945	JAGGIE; HENTZE
52946	EMPTY
52947	EMPTY
52948	IMADA; HEGGEN
52949	HARKE; SIRBAUGH
52950	BERTOLINI
52951	FILEDS
52952	GORRINGE
52953	PLAN
52954	EMPTY
52955	EMPTY
52956	BERTOLINO
52957	EMPTY
52958	EMPTY
52959	BOATFIELD
52960	GROSCOST; QUIRAM
52961	EMPTY
52962	EMPTY
52963	PENFIELD
52964	KUA; LATHROP
52965	KUB; BEACHEL
52966	BEACHEM; KUENY; KUC
52967	EMPTY
52968	BERTOLI; KUE
52969	ESCALANTE
52970	BURDZEL
52971	BABILON; MICHELINI; BEACHER; FAUROTE; FOSHIE; KUH; TULLIER; DOUGHERTY
52972	GRIMSHAW
52973	BOSSLER
52974	KUK
52975	EMPTY
52976	KUM
52977	KUN
52978	KUO
52979	EMPTY
52980	BOSSLEY
52981	KUR; STRADLING
52982	KUS; HARLE; SEBASTIAN
52983	KUT
52984	EMPTY
52985	PILES
52986	EMPTY
52987	VANDENBURGH
52988	KUY
52989	EMPTY
52990	EMPTY
52991	BALANCIA
52992	EMPTY
52993	EMPTY
52994	MAGNALL
52995	GHAMDI; HUGHSON
52996	CATTANACH; CANDELARIA
52997	ZUCCHETTO
52998	EMPTY
52999	STOTELMYER
53000	ROQUEMORE
53001	EMPTY
53002	EMPTY
53003	EMPTY
53004	MCCREEDY
53005	HULLINGS
53006	EMPTY
53007	EMPTY
53008	EMPTY
53009	FERDON
53010	DETILLION; CANDELARIO
53011	WEMBER
53012	EMPTY
53013	KOSMOWSKI; HOLLEMAN
53014	FRECHETTE
53015	EMPTY
53016	EMPTY
53017	ULMEN; BURSTON; STROTHMANN
53018	LIEBOWITZ
53019	EMPTY
53020	DEBELAK
53021	ULMER; SNEAD
53022	SOPHER
53023	HELPHINSTINE; BLACKIE
53024	SHARPER
53025	STREITNATTER; SHARPES
53026	EMPTY
53027	MCSPARREN
53028	SANCRANT
53029	HARMS
53030	BERTONE
53031	DETHOMASIS; NEVILLES; BRUSCATO; SHARPEY; NIEMELA
53032	EMPTY
53033	BAKKUM; LAFFIN
53034	MCLAGAN; BERTONI
53035	RONQUILLO
53036	ZAMZAM; KNAB; KAMEL
53037	CUSHEN; SHERRETTS
53038	BALERIO; KAMEN
53039	EMPTY
53040	AGRIESTI
53041	CUSHER
53042	BOARDS; BUCHALTER; KAMER
53043	FOILES; BINGLE
53044	EMPTY
53045	VILDOSOLA; JOHANNESEN
53046	EMPTY
53047	CHAILLE; MULNEIX
53048	HARNE; LARIMORE
53049	EMPTY
53050	KNAP; HATTEN
53051	HERNTON; DEBEM
53052	EMPTY
53053	EMPTY
53054	FLISTER; OFFERMANN; CHRISP; HATTER
53055	EMPTY
53056	EMPTY
53057	DEBES; PRATTELLA; CHRISS; MAGNANI
53058	CHRIST
53059	PADDEN
53060	EMPTY
53061	HOWELL
53062	HARNS
53063	DEBEY; MAGNANO
53064	EMPTY
53065	EMPTY
53066	EMPTY
53067	EMPTY
53068	CALIGARI; CASPAR; MAGNANT
53069	EMPTY
53070	EMPTY
53071	HEGGIE
53072	TABBAA; PRASAD
53073	EMPTY
53074	EMPTY
53075	JAVAUX
53076	EMPTY
53077	EMPTY
53078	SHEMWELL
53079	EMPTY
53080	FORGUSON
53081	SCHMOLDT; BOOTHROYD
53082	WYZE; DALZEN
53083	STAHLBERG
53084	EMPTY
53085	GEARON
53086	DECAROLIS; VIANDS; SAMANIEGO
53087	BAICHAN
53088	EMPTY
53089	DEFENBAUGH
53090	EMPTY
53091	EMPTY
53092	EMPTY
53093	GALETTA
53094	MOLITORIS; PLEW
53095	HAROS
53096	EMPTY
53097	EMPTY
53098	EMPTY
53099	EMPTY
53100	KACERSKI; MCGLATHERY; KYE
53101	GALETTI
53102	NORSTRAND; STIMAC; POSADA
53103	EMPTY
53104	FOTOPOULOS
53105	EMPTY
53106	OCARROLL
53107	EMPTY
53108	STEAGELL; KYM; FANGUY
53109	EMPTY
53110	EMPTY
53111	REVALEE
53112	ZERAN; HONEYSUCKER
53113	MOSKOP; STIMAN
53114	SEBASTIEN; HARPE
53115	SAMWAY; ORAVETZ
53116	DEROUCHIE; MANFREDONIA; MOSKOS; FITZHENRY; GLESSNER
53117	BRENAGH
53118	EMPTY
53119	EMPTY
53120	EMPTY
53121	CONOLEY
53122	HELEMS; WISNIEWSKI
53123	EMPTY
53124	EMPTY
53125	EMPTY
53126	EMPTY
53127	EMPTY
53128	HARPS
53129	PROVENCE
53130	WINSCOTT
53131	COGGAN
53132	ZERBA
53133	EMPTY
53134	HUBERTY
53135	HUBERTZ; TRAMONTE
53136	SEARFOSS; ZERBE; THORNBERRY
53137	WOUDENBERG; HELENA
53138	EMPTY
53139	TRAMONTI
53140	EMPTY
53141	EMPTY
53142	EMPTY
53143	EMPTY
53144	EMPTY
53145	GAVIGAN
53146	EMPTY
53147	EMPTY
53148	STOLTZMAN
53149	THIERRY
53150	EMPTY
53151	REWENKO
53152	FRANCIONE
53153	SNEED
53154	LEONA
53155	LUMLEY
53156	ZERBY
53157	MANHARDT
53158	DODWELL; LEONE
53159	LATHRUM; CHRISLER; HANKINSON
53160	VENGHAUS; LEONG
53161	EMPTY
53162	LEONI
53163	EMPTY
53164	WIGINTON; ROACH
53165	EMPTY
53166	PRUKOP; CHRISLEY; RITZEL
53167	LABOISSONNIER
53168	BRAKHAGE
53169	EMPTY
53170	KAMIN
53171	TRUMBULL; KNEE
53172	RITZER
53173	ZONIA
53174	RAHAIM
53175	ZERCK
53176	EMPTY
53177	EMPTY
53178	EMPTY
53179	EMPTY
53180	HARRE; FETTER
53181	FETTES
53182	EMPTY
53183	BISESI
53184	EMPTY
53185	EMPTY
53186	SCHIRALLI
53187	COMPHER
53188	EMPTY
53189	MACNEVIN; NAHAS
53190	GOJCAJ; GERCHAK; CARDWELL
53191	GSCHWIND
53192	PADDIO; ROTELLA
53193	LOUCKS; LOZANO
53194	VAUGH; WIEDMAN
53195	LARREA
53196	LINSSEN
53197	EMPTY
53198	PILLA; MONETTE
53199	EMPTY
53200	ROTELLI; CROUTHAMEL; CASPER; HARRY
53201	EMPTY
53202	MONETTI; PILLE; INGOLD
53203	INGOLE
53204	BRESLAUER
53205	ORREGO; PICERNI
53206	EMPTY
53207	EMPTY
53208	ROADS
53209	FRIDELL
53210	BATCHELLER
53211	HERMANOWICZ; PICERNO; PRASEK; MCDORMAN
53212	PILLO; BELZER
53213	EMPTY
53214	ORMSBEE; ROADY
53215	COVALT
53216	BRAMAN; HARSH
53217	EMPTY
53218	EMPTY
53219	EMPTY
53220	EMPTY
53221	EMPTY
53222	EMPTY
53223	EMPTY
53224	EMPTY
53225	DEMORRETT; QUIRIN
53226	ARAB; COBIAN
53227	KAMKE
53228	KLASING
53229	MCCANDREW; KEILTY
53230	EMPTY
53231	EMPTY
53232	MCIRVIN; ZHOU
53233	HARSY; TREANOR; ARAI
53234	PAPPAN
53235	EMPTY
53236	EMPTY
53237	EMPTY
53238	ARAN
53239	PAPPAS
53240	KONECNI
53241	EMPTY
53242	EMPTY
53243	EMPTY
53244	EMPTY
53245	ARAU
53246	HESSEE; HARTE
53247	LEVOCI
53248	EMPTY
53249	IMMING; STIMER; HARTH
53250	SWANSTON; LAUENROTH
53251	VERRIER
53252	EMPTY
53253	HESSEL; HARTL
53254	EMPTY
53255	DEMETER
53256	CASTELLUCCIO; ELKIND; BONSIGNORE; KONECNY; SIGEL
53257	EMPTY
53258	STILGENBAUER
53259	MITSCHKE; HESSER
53260	DESCHOMP; HARTS
53261	HARTT
53262	EMPTY
53263	MIYARES
53264	GAVLES
53265	KREMEN
53266	HESSEY; HARTY; WATTERSON
53267	HARTZ
53268	EMPTY
53269	KREMER
53270	EMPTY
53271	ELKINS
53272	RAHALL; ARBO; STEPANEK; HOWERY
53273	EMPTY
53274	BAGGOTT; GRABOWSKI
53275	EMPTY
53276	EMPTY
53277	EMPTY
53278	TIRRELL
53279	EMPTY
53280	EMPTY
53281	EMPTY
53282	QUIRKE; PALMERINO; RUBIDOUX; TWIFORD
53283	EMPTY
53284	KNAPIK
53285	VENINGA
53286	BENDERMAN; SCHRULL; PILGRIM
53287	EMPTY
53288	EMPTY
53289	CHRISLIP
53290	THRESS; GRABOWSKY; DEDECKER
53291	RITZIE; ARCA; ELAMIN
53292	SOTIRIOU
53293	SYLNEY
53294	RAHAMA; ELIZANDO; PALLANES
53295	SULLINGER; TEKAUTZ; ARCE
53296	EMPTY
53297	EMPTY
53298	ARCH
53299	EMPTY
53300	CARLUCCI
53301	FETTIG
53302	STANDERFER
53303	KNIE; MASHORE
53304	KOONTZ
53305	EMPTY
53306	DITTER; FLANAGAN
53307	EMPTY
53308	YEOMANS
53309	EMPTY
53310	PILON
53311	CATANZANO
53312	THEUNER
53313	FRANCIOSA; WIATROWSKI
53314	EMPTY
53315	LIDDER; CAIVANO; CAMPBEL; CARNEAL
53316	PILOT
53317	EMPTY
53318	MOTTERSHEAD; BAUBLITZ
53319	TRIMIS
53320	KOWALCZYK
53321	ARMADA; HOWETH
53322	KAMNA
53323	EMPTY
53324	EMPTY
53325	LOZARO
53326	GLIWSKI
53327	ARDD; TIBONI
53328	EMPTY
53329	WALLICK
53330	TUMINELLO
53331	AVELLANEDA
53332	JERREL; ZELINSKI
53333	HOWETT; CUDNEY
53334	EMPTY
53335	RALSTON
53336	EMPTY
53337	EMPTY
53338	EMPTY
53339	EMPTY
53340	EMPTY
53341	TELCHIK
53342	ARDS
53343	PONCHO
53344	KNAPKE
53345	ALBRACHT
53346	BRAMEL; WEINRAUB; SANTISTEVAN
53347	GRZESIK; JABIRO; WADLEIGH
53348	ZELINSKY
53349	SUFFERN
53350	ALCOSIBA; CORIGLIANO
53351	SCHRUNK; REECE
53352	LEOTA; CONOLLY; BRAMER
53353	EMPTY
53354	KNAPKO; REECH; JERONIMO
53355	EMPTY
53356	SONNTAG
53357	RITZKE; YOQUELET; AREA; REECK
53358	EMPTY
53359	GAMBILL
53360	EMPTY
53361	STERLACE
53362	MOSKWA
53363	MCNICHOLAS
53364	OFFIELD
53365	KENNERSON
53366	EMPTY
53367	ORRELL
53368	AREL; ALVARADO
53369	MASIAS
53370	EMPTY
53371	LETARTE
53372	EMPTY
53373	DEBELLA; FRIGGE; DEBOE
53374	EMPTY
53375	VAULX; ARES
53376	PONCIO
53377	EMPTY
53378	EMPTY
53379	FISSEL
53380	HATTON
53381	AREY
53382	TAUBLEE
53383	PECCIA
53384	LAPITAN
53385	FISSER
53386	JULSRUD; TEMPLEMAN
53387	DEBELLO; JANCZUNSKI
53388	ENGELHARD; KAMPA
53389	FEIMSTER
53390	EMPTY
53391	MCBEATH; DEBOW
53392	KAMPE; SNELL
53393	LAA; KAMPF; CORDOBA
53394	LAB
53395	KAMPH; CABANISS; HANNAFORD; COGGIN
53396	EMPTY
53397	EMPTY
53398	BETANCE; REEDS
53399	PRASKA
53400	LAH
53401	NEUNER; LAI
53402	EMPTY
53403	DEMORANVILLE
53404	STEPANIK; ENGELHART; LAL; REEDY
53405	LAM
53406	GOETTSCH; LAN; KAMPS
53407	LAO
53408	EMPTY
53409	EMPTY
53410	FEICHTER; AGRESTA
53411	MARTUCCI
53412	LAT; GINGELL
53413	MCCLANAHAN; LAU
53414	AGRESTE; SCHIKORA; LAV
53415	CASWELL; LAW
53416	LAX
53417	LAY
53418	AGRESTI
53419	EMPTY
53420	EMPTY
53421	EMPTY
53422	MEYEROWITZ; SCHRUPP
53423	EMPTY
53424	AGRESTO; KIYUNA; ABDALLAH
53425	KNIPFEL
53426	CAPPUCCI; ROLLMAN
53427	EMPTY
53428	HUGUELEY; QUIROS; GAMBINO
53429	EMPTY
53430	MILLSPAUGH; ALCORN
53431	GENNETT
53432	EMPTY
53433	SUSAN; TASLER
53434	LIDDIE; HERBICK
53435	BRUESS; QUIROZ
53436	EMPTY
53437	ARGO
53438	EMPTY
53439	EMPTY
53440	EMPTY
53441	SOSNOWSKI
53442	THYFAULT
53443	ZERKO; MUNCEY; CATANZARO
53444	SEBASTION
53445	EMPTY
53446	EMPTY
53447	HEDSTROM
53448	EMPTY
53449	EMPTY
53450	SPERIER
53451	EMPTY
53452	DOWDALL; SELVEY
53453	GOLLWITZER; GALPER; GABBARD
53454	EMPTY
53455	EMPTY
53456	EMPTY
53457	EMPTY
53458	EMPTY
53459	WRIGLEY
53460	PRUSINSKI
53461	EMPTY
53462	BOGHOSSIAN
53463	EMPTY
53464	KOLIKAS; BOGLIOLI; SHRADER
53465	EMPTY
53466	MCCREERY
53467	JEFFRY
53468	YNGSDAL
53469	EMPTY
53470	EMPTY
53471	EMPTY
53472	CRIQUI; MINZENMAYER; BEDINGFIELD
53473	EMPTY
53474	EMPTY
53475	HOLLEMON
53476	DELARGE; VERRILL
53477	DECINTI
53478	EMPTY
53479	EMPTY
53480	NAVONE; ELFRINK
53481	EMPTY
53482	DEBRO
53483	EMPTY
53484	GUBLER
53485	BANFILL; SKIPWORTH
53486	CIPKOWSKI
53487	PILTZ
53488	MILONAS
53489	EMPTY
53490	FICENEC; LIESVELD
53491	EMPTY
53492	KRETZINGER; DEBRY; ATKERSON
53493	ARIE; GALLINGTON
53494	ARIF; BEACHUM
53495	HARTFORD
53496	DELARGY
53497	EMPTY
53498	EMPTY
53499	WILAND; GILKERSON
53500	TOPOLSKI; TULLIUS
53501	LOPERA
53502	ALCOTT
53503	EMPTY
53504	EMPTY
53505	HASENFRATZ
53506	EMPTY
53507	ARIS
53508	KUDLACIK; ZAMZOW
53509	KNAPPE; BEECHLER
53510	EMPTY
53511	EMPTY
53512	CORSINI; KNOP
53513	EMPTY
53514	EMPTY
53515	EMPTY
53516	EMPTY
53517	DREJKA; WOOLHISER
53518	CORSINO
53519	VARKEY
53520	CUZZORT; KNOX
53521	KNOY
53522	TOBECK
53523	ATKINS
53524	TANNEN; ROANE
53525	CLAXTON; LEA
53526	EMPTY
53527	EMPTY
53528	LED; TANNER
53529	LEE
53530	KLIMAVICIUS
53531	CRAPSER
53532	LEH
53533	LEI; LIDDLE
53534	EMPTY
53535	LEK; TANNEY
53536	TRIMPE
53537	LEM
53538	CRAIGMYLE; DELEONARDIS; LEN
53539	CAMPBLE; GALDAMES; LEO
53540	BATCHELLOR
53541	NEALIOUS
53542	LOZAYA; BUFFEY
53543	STOVIAK
53544	EMPTY
53545	RENSBERGER; KURTZMAN; LEU
53546	ENGLEBRECHT; LEV; GALDAMEZ
53547	TARABOKIJA; OREJUELA; LARROW; LEW
53548	LEX
53549	LEY
53550	KESICH; BURLINGAME
53551	EMPTY
53552	FRUSCI; MAYRANT; SCHUDEL
53553	GELFAND
53554	EMPTY
53555	MUNDSCHAU; MUNCIE
53556	EMPTY
53557	EMPTY
53558	EMPTY
53559	RESLER
53560	SIGNS; JEFFUS
53561	EMPTY
53562	MUNCIL
53563	BIJAN
53564	MONTECILLO
53565	LOFING; MCGUFF; FULWOOD
53566	HATTUB; SELVIG
53567	ROAOO
53568	COSSEL; LEAMING
53569	LOFINK; ARKO
53570	BOARTS; FLANAGIN; BALDERAMA
53571	EMPTY
53572	EMPTY
53573	MERHAR; ZEROM
53574	EMPTY
53575	SCRIVENER; HACKLEMAN
53576	EMPTY
53577	EMPTY
53578	LUHNOW
53579	MARMERCHANT; BOBROWSKI
53580	EMPTY
53581	SOSSAMAN; GALPIN; COSSEY
53582	MERGIST; FREAR
53583	BLACKLOCK; FREAS
53584	EMPTY
53585	ZEILMAN; DEBUS; MCQUIGGAN; HESSON
53586	EMPTY
53587	VAUSE
53588	BECKMAN
53589	MANKEL
53590	EMPTY
53591	SPUCK
53592	EMPTY
53593	EMPTY
53594	STAGLES
53595	DIONEFF; MINGIONE; UNTIEDT; MANKER
53596	LEGARRETA
53597	ESPITIA
53598	EMPTY
53599	MINGIONI; ZALENSKI
53600	EMPTY
53601	ZAPICO
53602	HAMMERSTEIN; MCCUBBINS; MANKEY
53603	EMPTY
53604	PLUE
53605	FLEMISTER
53606	BAKLEY
53607	ARLT
53608	EMPTY
53609	NAGUIN
53610	ARCEGA; SPOFFORD
53611	EMPTY
53612	WAKULA; BOZICH; PLUM
53613	EMPTY
53614	SILBERG
53615	MUTHERSPAW; MCGLOTHLEN
53616	EMPTY
53617	EMPTY
53618	CUSHWA
53619	DILILLO; KENNEMUTH
53620	EMPTY
53621	EMPTY
53622	LIPPER; GALLIGAN
53623	GINGERY
53624	GULINSON; KADAKIA
53625	UMLAND
53626	MUDGER; OGLESBEE
53627	ADONIS; SILBERT
53628	MUDGET
53629	REEKS
53630	EMPTY
53631	RUMMLER; SWIATKOWSKI
53632	DITTON
53633	FELICANO
53634	YAPLE; HERSHMAN
53635	EMPTY
53636	NIEDBALEC
53637	CARDIEL
53638	HENSCHEID; FRECH
53639	ARMS
53640	BUSHMAKER
53641	LOLAR
53642	BRUSTKERN; SAUDER
53643	LOVINGOOD
53644	EMPTY
53645	ARMY
53646	COBINE; FRIGON
53647	EMPTY
53648	EMPTY
53649	NEUFVILLE
53650	EMPTY
53651	DENHAM
53652	EMPTY
53653	EMPTY
53654	ARMAND; RENNER
53655	LICHORAT
53656	PROVENCHER
53657	LIA
53658	ARNE; ACKLEN; HUERTA
53659	MIRAN
53660	MIRAO; GRIEVES
53661	LIE; RENNEY
53662	REELS; ROARK
53663	BUFFIN; ACKLES
53664	CARDIFF; GUILLIAM; MIRAS; FREDA
53665	EMPTY
53666	ZAPIEN
53667	ARNN; BARTOLOME; PIDGEON
53668	FREDE; ARNO
53669	ACKLEY; LIM
53670	ARMANT; BRUNSWICK; LIN
53671	LIO
53672	HUERTO; MCGUIN; ARNS
53673	ARNT
53674	DELARME
53675	ROARX; LIS
53676	ROARY
53677	LIU
53678	FREDO; LIV; BRAMON; CARNELL
53679	SEDRAKYAN
53680	EMPTY
53681	DEMETRO
53682	HOLZNECHT; SOPTICK; YEISER; LIZ
53683	EMPTY
53684	KLABUNDE
53685	EMPTY
53686	ANGILLETTA; ICENOGLE; WARDRIP
53687	EMPTY
53688	TOLAND; WALLING
53689	CERONE; LOUTHAN
53690	EMPTY
53691	HUKLE; CASTAGNOLA
53692	EMPTY
53693	CERONI
53694	EMPTY
53695	BOBBETT
53696	EMPTY
53697	EMPTY
53698	JANUSZ
53699	EMPTY
53700	BARTOLONE; ARON; FREED
53701	TAKESHITA; AAGAARD
53702	AMALONG; COSSIN
53703	COSSIO
53704	RIESLAND; FREEH
53705	EMPTY
53706	EMPTY
53707	DANNECKER
53708	FREEL
53709	EMPTY
53710	KOSOROG
53711	BURRAS; DELCAMBRE
53712	MADOCK
53713	ASBILL; SEIDMAN
53714	HASAK; HUETHER; FREER
53715	SMUGALA; KENKEL; FREES
53716	FREET
53717	PALAZZI; HASAN
53718	EMPTY
53719	TANIKELLA
53720	MARSHAK; WODARSKI
53721	MARSHAL
53722	HASAS
53723	PALAZZO; MANKIN
53724	EMPTY
53725	ROATH
53726	EMPTY
53727	EMPTY
53728	MICHETTI
53729	EMPTY
53730	PEVERINI; NIHART
53731	SUGALSKI
53732	CAISSIE
53733	EMPTY
53734	CROUTCH
53735	EMPTY
53736	ROATS
53737	EMPTY
53738	ARPS
53739	EMPTY
53740	KERNODLE
53741	EMPTY
53742	EMPTY
53743	EMPTY
53744	EMPTY
53745	KUFEL; AIROLA
53746	VANATTA
53747	MCGLOTHLIN
53748	EMPTY
53749	EMPTY
53750	MOXNESS; PLYS
53751	BLOEBAUM
53752	CALCAO; SAGLIMBENI; SHIFRIN; MCINERNEY
53753	EMPTY
53754	GUIZAR
53755	STREETER
53756	MANOKEY
53757	EMPTY
53758	SUSKI
53759	CAPRIOLA; DABE
53760	EMPTY
53761	EMPTY
53762	LIGHTFOOT
53763	PIETRAFESA; BEEMAN
53764	SUSKO; VANHOOZER
53765	LAMADRID
53766	EMPTY
53767	KUFFA
53768	EMPTY
53769	HUNCKLER
53770	EMPTY
53771	EMPTY
53772	METTLEN
53773	ROORDA; RENNIE
53774	TOMASELLI
53775	PALLANTE
53776	NADELBACH; METTLER
53777	HASCH; PINNEO
53778	STIMUS; GUILLEMETTE
53779	OSBORN
53780	TOMASELLO; PINNER; SPAULDING
53781	CULNANE
53782	NEAVES
53783	SUSLA
53784	LEVENGOOD
53785	EMPTY
53786	HINAHON; ARRA
53787	PINNEY
53788	MASINI; UMPHRESS
53789	CORDONA
53790	ARRE; ACKLIN
53791	NEUFELD
53792	RENNIX; VOWLES; DACE
53793	CORDONE
53794	MASINO
53795	FEEZOR; DACH; ASLETT
53796	MIRES
53797	VALLOTTON
53798	DACK
53799	ROSENTRANCE; TATTRIE
53800	MINUCCI
53801	EMPTY
53802	OKERSON
53803	BEYENE
53804	FAZZONE; MONTONE
53805	EMPTY
53806	EMPTY
53807	EMPTY
53808	MALVAEZ
53809	EMPTY
53810	CROUTER
53811	EMPTY
53812	LUANGSINGOTHA; VELLER; DACY
53813	EMPTY
53814	MONTONO
53815	LONGHURST; WILTROUT; SCIPIO
53816	EMPTY
53817	EMPTY
53818	BLACKABY
53819	EMPTY
53820	TOLOMEO
53821	DADA; LOUTHEN; DOOLAN
53822	EMPTY
53823	EMPTY
53824	WIBERG; DADD; GUGLIELMI; LEPAK
53825	DADE
53826	ABOULISSAN
53827	EMPTY
53828	EMPTY
53829	BOROVETZ; PICHARD
53830	GUGLIELMO
53831	KUEHNE
53832	MELLGREN; FREID; SERPICO
53833	BULGARELLA; DORSAINT; FREIE
53834	EMPTY
53835	CHVILICEK; DITTUS; DADO
53836	BURREL
53837	EMPTY
53838	EMPTY
53839	EMPTY
53840	FREIL
53841	EMPTY
53842	ZIAD; BURRER; FREIN; GORDILLO
53843	TLUMACKI; BURRES
53844	SEBESTA
53845	DADY; LIGHTFORD
53846	HASEK
53847	EMPTY
53848	EMPTY
53849	SPYIES; ZIAK; HASEN
53850	EMPTY
53851	CLYMORE; RHINEHARDT
53852	MONTEFUSCO
53853	HASER; FORKNER
53854	SEAFORD; SKUTNIK
53855	LOA
53856	STANZAK; LOB
53857	EMPTY
53858	UMLAUF
53859	FADLEY; LOE; RIMMER
53860	AARSVOLD
53861	EMPTY
53862	LOH
53863	LOI; ARMATO
53864	SIKULA
53865	WOTEN; LOK
53866	RIGGSBEE
53867	EMPTY
53868	EMPTY
53869	MILIAN; LOO
53870	ARTS
53871	DAER; HARELL; WITHROW
53872	YASUTOMI; LOR
53873	LOS
53874	LOT; MOSLER
53875	TOYNE; LOU
53876	EMPTY
53877	HEYBROCK; ARTZ; LOW
53878	SIMONIELLO; SZERBIN
53879	CARNERO; LOY; REESE
53880	EMPTY
53881	MOSLEY
53882	EMPTY
53883	EMPTY
53884	WARDROP; SCHORSCH; PROVENZA
53885	BERGSENG; DONALDSON
53886	EMPTY
53887	VORNES; NIESEN; GRAVETTE
53888	EMPTY
53889	WANDEL; WHITESELL
53890	EMPTY
53891	EMPTY
53892	COSIMINI; MONTERROSA; CUTSFORTH
53893	NAGURA; EDMISTEN
53894	EMPTY
53895	WANDER; MEHLER; KIMBRELL
53896	EMPTY
53897	EDMISTER; DELOSRIOS
53898	PROVENZO; WIBETO
53899	SUSOR; KISAMORE; BEEMER
53900	KOHARA
53901	TOMBERLIN
53902	UNGVARSKY
53903	GUILLOTTE
53904	EMPTY
53905	RUSCITTI
53906	DAFT; MONTERROSO
53907	MCCUBREY
53908	EMPTY
53909	SPACKMAN; CICALESE
53910	EMPTY
53911	TESSLER; STOUDEMIRE
53912	CORNMESSER; ZICH
53913	EMPTY
53914	MURDOUGH
53915	JAGHER; ZICK
53916	MERANCIO; KEISTER
53917	MALLECK; NICCUM
53918	ARVA; BOUQUET; PINNIX; GOGUEN
53919	UMBRIGHT
53920	EMPTY
53921	EMPTY
53922	EMPTY
53923	EMPTY
53924	DAGE
53925	HACKEL; GOVONI
53926	DAGG
53927	HACKEN; CARDINE
53928	EMPTY
53929	DUPLAGA; MILICH
53930	HJERMSTAD; ARCILLA; MILICI
53931	SCHAFFELD; SOLARES; HACKER
53932	EMPTY
53933	HOLIZNA; ORTUNO; REETZ
53934	DAGO; ZUFELT
53935	HASHA; STERBENZ; DINATALE
53936	MONTORE
53937	CARDINO; KEIMIG; WOLLENBERG
53938	HACKEY; HONHART; TILLER
53939	EMPTY
53940	LIFTIN; MAMUDOSKI; HAYMANS; MONTORI; EDGAR
53941	AURICCHIO; HELGREN
53942	BEYERL; ZIDE; MANTINI; HELFEN
53943	EMPTY
53944	HARENS; WILHELM
53945	BARRENECHE; TILLEY
53946	MONTORO; HELFER
53947	EMPTY
53948	HAMBELTON
53949	POISSANT; BEYERS
53950	CARNETT
53951	EMPTY
53952	EMPTY
53953	DOOLEN
53954	EMPTY
53955	MOSCOVIC
53956	EMPTY
53957	EMPTY
53958	NESTICO
53959	FESENBEK
53960	EMPTY
53961	FANIZZA
53962	CAPPELLANO
53963	SPUNT; MEEKINS
53964	SHIGEMITSU; DAHL; DOOLEY
53965	FREME; DAHM
53966	DAHN; MCGURK
53967	QUARRELL; MCGURL; KLUNDER
53968	EMPTY
53969	BATALONA; FANIZZI; MCGURN; DISCHER
53970	EMPTY
53971	LEPEZ; MONNET
53972	EMPTY
53973	MCGURR; TOMISIN; WEISGERBER
53974	EMPTY
53975	BURRIS
53976	EMPTY
53977	ZIEG
53978	FAYCURRY; YOCIUS; REEVE
53979	PENNISON
53980	LITEHISER
53981	ZIEK
53982	ZIEL
53983	EMPTY
53984	ZIEN
53985	CRANDAL
53986	KANAE; DUGUAY
53987	OSTENDORFF; ARTOLA
53988	POSPICIL; ZIER
53989	EMPTY
53990	KANAI
53991	GRIZZAFFI; HADDICK; YEATMAN
53992	EMPTY
53993	EMPTY
53994	ADKISON
53995	LOLLI; GELBOWITZ; KANAN
53996	EMPTY
53997	MCCALVIN; HEUSNER; FREND; FERELL; DAIL
53998	EMPTY
53999	DAIN
54000	HOFACKER; KANAS
54001	EMPTY
54002	ALGARIN
54003	DAIR; MADOLE
54004	DAIS
54005	OTEGA; JOHANSEN
54006	ROSENBARGER; BRUMWELL
54007	BODARY
54008	FRENO; BARZEY
54009	ZIFF; PAETZOLD
54010	EMPTY
54011	SHEEDER; DAIZ
54012	MESOLORAS; STANDAERT; FRENS; MONTOTO; VIZENA
54013	ROEVER; BALDRIDGE
54014	EMPTY
54015	EMPTY
54016	BEYETT; MEHLIG
54017	ARYA
54018	EMPTY
54019	FRENZ
54020	MODRAK; SOURLIS; CORDOUA
54021	JAVELLANA
54022	BAIOTTO
54023	EMPTY
54024	ANDRONIS
54025	COLLETTA
54026	TOBERT; HORSLEY; SCHRADER
54027	EMPTY
54028	LEIPERT
54029	CLEVLAND; COLLETTE
54030	EMPTY
54031	TOBERY; SHAPARD; ZHANG
54032	BIJOU
54033	TIGNER; COLLETTI
54034	EMPTY
54035	EMPTY
54036	EMPTY
54037	EMPTY
54038	BEYDOUN; WALLAERT; HASKE; SPOMER
54039	EMPTY
54040	GARRETTSON; HILDRING; TIGNEY
54041	VALDOVINO
54042	EMPTY
54043	SOSSAMON; MACNAMARA
54044	BOUQUIN; LUZINSKI; PHENES; OOMMEN
54045	HRDLICKA; CLAYBOURNE
54046	EMPTY
54047	EMPTY
54048	MCCROBIE; HASKO; MONTOUR
54049	EMPTY
54050	SOLORZANO
54051	EMPTY
54052	EMPTY
54053	LUA; CORDOVA
54054	FERENC
54055	LUC
54056	DAKE
54057	TILLIE; KELLAMS; LAMBLIN; LUE; CUSICK
54058	FERNDEZ; VANSTEENHUYSE; BUFFUM
54059	APPELBAUM
54060	PINTELLO
